20190717,11315040
20190718,45798880
20190719,30982800
20190722,-10280345.35
20190723,18975600
20190724,-31260115
20190725,65458495
20190726,-6281365
20190729,-19225565
20190730,10092615.9
20190731,2660813.45
20190801,25205395
20190802,41352650
20190805,99087960
20190806,-1027390
20190807,-35149652.446
20190808,6896040.9375
20190809,-32182770
20190812,-47687036.35
20190813,15393570
20190814,-20805460
20190815,-9468147.4
20190816,44875240
20190819,-16714331.35
20190820,5120383.5
20190821,-13067445
20190822,21429600
20190823,-16321285.1
20190826,27020810
20190827,-1805311.85
20190828,-9924350
20190829,12121007.5
20190830,56995930
20190902,105077540
20190903,162756100
20190904,-36626064.4
20190905,35119091.55
20190906,64453700
20190909,-41679635
20190910,-27438605.4
20190911,-40491730.35
20190912,704450
20190916,32783992.2
20190917,27701600
20190918,-41267604.7
20190919,17577680
20190920,26452150
20190923,8160930
20190924,-50882774.05
20190925,-25796773.4
20190926,-28817902.05
20190927,18359420
20190930,-34136435.65
20191008,-59105187.65
20191009,-1273315.3
20191010,-47295946.7
20191011,-35581283.35
20191014,-595712.5
20191015,70305970
20191016,-9998656.6
20191017,13172242.7
20191018,-7973292
20191021,1477573.9
20191022,-14867403.7
20191023,-64401445.65
20191024,50375425
20191025,10774115
20191028,-36198110.65
20191029,-60022907.75
20191030,-23793285
20191031,1874470.95
20191101,6702580
20191104,-14246915.7
20191105,37917430
20191106,10586736.25
20191107,-8603679.15
20191108,-9357918.5
20191111,-11205869.6
20191112,52412225
20191113,-46182642.35
20191114,8026899.25
20191115,50646305
20191118,21662420
