0_name_trader,allocation_0,allocation_scaler_0,allocation_scaler_1,allocation_scaler_2,name_0_strategy,name_1_super,name_2_super,MixMultiplier_on_strategy,MixPercentage_on_strategy,MixMultiplier_AIO,Strategy_Scaler
DLp@192.168.1.17@55521,0.025994975368793,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.6406561170480104,0.1000000000000002,0.06406561170480117,2.8029277175978624
DLy@192.168.1.17@55522,0.0302877716016239,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.7464537231925193,0.1000000000000002,0.07464537231925208,2.8029277175978624
DLy@192.168.1.17@55523,0.031415284500982,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.7742417101313909,0.1000000000000002,0.07742417101313924,2.8029277175978624
DLy@192.168.1.17@55524,0.0317774719534887,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.7831679585188008,0.1000000000000002,0.07831679585188024,2.8029277175978624
SQrb@192.168.1.17@55525,0.0159982379106067,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.39428269632922774,0.1000000000000002,0.039428269632922855,2.8029277175978624
SQrb@192.168.1.17@55526,0.0173264249671276,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.4270163746756064,0.1000000000000002,0.04270163746756072,2.8029277175978624
SQrb@192.168.1.17@55527,0.0156413989454651,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.3854882634599626,0.1000000000000002,0.03854882634599634,2.8029277175978624
SQru@192.168.1.17@55528,0.0364467984396935,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.8982452968675272,0.1000000000000002,0.0898245296867529,2.8029277175978624
SQru@192.168.1.17@55529,0.0365460878406073,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.9006923221541839,0.1000000000000002,0.09006923221541857,2.8029277175978624
SQru@192.168.1.17@55530,0.0352487463180774,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.868718843798557,0.1000000000000002,0.08687188437985588,2.8029277175978624
ZZAP@192.168.1.17@55710,0.00938984411782534,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.23141630206866406,0.1000000000000002,0.023141630206866454,2.8029277175978624
ZZAP@192.168.1.17@55711,0.00889152237502364,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.21913497199411444,0.1000000000000002,0.021913497199411488,2.8029277175978624
ZZAP@192.168.1.17@55712,0.0102844205902773,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.25346348161443144,0.1000000000000002,0.025346348161443193,2.8029277175978624
ZZCF@192.168.1.17@55531,0.0478881923579526,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,1.180222828959682,0.1000000000000002,0.11802228289596843,2.8029277175978624
ZZCF@192.168.1.17@55532,0.0458193265798457,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,1.1292348400390746,0.1000000000000002,0.11292348400390768,2.8029277175978624
ZZCF@192.168.1.17@55533,0.0466442851046006,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,1.149566258618898,0.1000000000000002,0.11495662586189002,2.8029277175978624
ZZMA@192.168.1.17@55534,0.0160352735737519,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.39519545442213927,0.1000000000000002,0.039519545442214005,2.8029277175978624
ZZMA@192.168.1.17@55535,0.0177508264040354,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.4374759105198048,0.1000000000000002,0.04374759105198057,2.8029277175978624
ZZMA@192.168.1.17@55536,0.0169999198478464,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.41896953104727547,0.1000000000000002,0.04189695310472763,2.8029277175978624
ZZRM@192.168.1.17@55537,0.0131988656187561,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.325291094789885,0.1000000000000002,0.032529109478988565,2.8029277175978624
ZZRM@192.168.1.17@55538,0.0132980963244384,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.32773667351009705,0.1000000000000002,0.03277366735100977,2.8029277175978624
ZZRM@192.168.1.17@55539,0.0128782886531021,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.31739035277658484,0.1000000000000002,0.03173903527765855,2.8029277175978624
ZZTA@192.168.1.17@55540,0.0122894362704336,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.30287786043363146,0.1000000000000002,0.030287786043363206,2.8029277175978624
ZZTA@192.168.1.17@55541,0.0128345107935157,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.316311430671932,0.1000000000000002,0.031631143067193265,2.8029277175978624
ZZTA@192.168.1.17@55542,0.0119533635031175,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.2945952184576445,0.1000000000000002,0.029459521845764513,2.8029277175978624
ZZTC@192.168.1.17@55543,0.019410880983009,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.4783885909730342,0.1000000000000002,0.04783885909730352,2.8029277175978624
ZZTC@192.168.1.17@55544,0.0196137535487984,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.4833884630025433,0.1000000000000002,0.04833884630025442,2.8029277175978624
ZZTC@192.168.1.17@55545,0.0196132671813156,8.79272860884443,2.18632032134307,1.28202976033997,Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3,Day,Allocation ss8,0.48337647628978175,0.1000000000000002,0.04833764762897827,2.8029277175978624
DLa_DLjd@192.168.1.61@35101,0.0435589521705242,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.2455363754686887,0.1000000000000002,0.024553637546868918,2.8029277175978624
DLa_DLm@192.168.1.61@35102,0.0612086385055201,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.34502545394534356,0.1000000000000002,0.03450254539453443,2.8029277175978624
DLa_DLy@192.168.1.61@35103,0.0617623415680637,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.3481466089843958,0.1000000000000002,0.03481466089843965,2.8029277175978624
DLa_ZZOI@192.168.1.61@35104,0.0600680873992159,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.3385963097459511,0.1000000000000002,0.03385963097459518,2.8029277175978624
DLa_ZZRM@192.168.1.61@35105,0.0528544982127572,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.2979342080491673,0.1000000000000002,0.02979342080491679,2.8029277175978624
DLc_DLcs@192.168.1.61@35106,0.158896752760434,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.8956811585780577,0.1000000000000002,0.08956811585780595,2.8029277175978624
DLc_DLy@192.168.1.61@35107,0.0550483209011692,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.31030051266606684,0.1000000000000002,0.031030051266606747,2.8029277175978624
DLm_DLcs@192.168.1.61@35108,0.0448673459045409,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.2529116276069574,0.1000000000000002,0.02529116276069579,2.8029277175978624
DLm_DLjd@192.168.1.61@35109,0.0358810159087429,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.20225680727758116,0.1000000000000002,0.020225680727758155,2.8029277175978624
DLp_DLcs@192.168.1.61@35110,0.050070784525215,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.282242761512393,0.1000000000000002,0.028224276151239357,2.8029277175978624
DLp_DLjd@192.168.1.61@35111,0.0391548294254038,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.220710885366844,0.1000000000000002,0.022071088536684443,2.8029277175978624
DLp_DLy@192.168.1.61@35112,0.0964278457485402,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.5435517283946968,0.1000000000000002,0.054355172839469786,2.8029277175978624
DLp_ZZCF@192.168.1.61@35113,0.0367662578645006,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.20724680566823672,0.1000000000000002,0.020724680566823715,2.8029277175978624
DLp_ZZOI@192.168.1.61@35114,0.0723315918029776,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.40772415308928917,0.1000000000000002,0.040772415308929,2.8029277175978624
DLp_ZZRM@192.168.1.61@35115,0.0388550254172056,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.2190209276002799,0.1000000000000002,0.021902092760028035,2.8029277175978624
DLy_DLcs@192.168.1.61@35116,0.0547228320243934,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.3084657725018398,0.1000000000000002,0.030846577250184044,2.8029277175978624
ZZCF_ZZOI@192.168.1.61@35117,0.0375248798607961,2.01106690130466,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3,Day,Allocation ss8,0.2115230631546889,0.1000000000000002,0.021152306315468935,2.8029277175978624
DLi_DLj@192.168.1.61@35201,0.0317168308974785,1.25165330779083,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3,Day,Allocation ss8,0.11127195958300767,0.1000000000000002,0.011127195958300789,2.8029277175978624
DLi_DLjm@192.168.1.61@35202,0.0304738078270888,1.25165330779083,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3,Day,Allocation ss8,0.10691106951501085,0.1000000000000002,0.010691106951501106,2.8029277175978624
DLi_SQhc@192.168.1.61@35203,0.0315839210212089,1.25165330779083,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3,Day,Allocation ss8,0.11080567269488009,0.1000000000000002,0.011080567269488032,2.8029277175978624
DLi_SQrb@192.168.1.61@35204,0.0335716220047982,1.25165330779083,2.18632032134307,1.28202976033997,Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3,Day,Allocation ss8,0.11777911163094469,0.1000000000000002,0.011777911163094493,2.8029277175978624
